file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\AnimalRace-master\src\Bird.java,Bird,"draw/2[java.awt.Graphics,javax.swing.JComponent]",false,104,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\AnimalRace-master\src\Bird.java,Bird,getType/0,false,57,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Bird.java,Bird,getAge/0,false,49,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,mouseEntered/1[java.awt.event.MouseEvent],false,210,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,mouseExited/1[java.awt.event.MouseEvent],false,216,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",false,73,3,6,1,5,6,21,55,0,10,1,21,1,1,2,0,3,0,0,2,16,0,3,0,0,0,32,2,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,mousePressed/1[java.awt.event.MouseEvent],false,222,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,getImageIcon/1[java.lang.String],false,195,0,1,1,0,2,2,12,1,3,1,2,0,0,0,0,1,0,0,0,4,0,1,0,0,0,15,10,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,mouseReleased/1[java.awt.event.MouseEvent],false,228,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,startRacing/1[Animal],false,136,2,6,1,5,3,18,20,0,6,1,18,1,1,1,1,0,0,0,1,7,3,1,0,0,0,22,2,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,buildFoodList/0,false,40,1,2,1,1,1,2,10,0,4,0,2,0,0,0,0,0,0,12,4,4,0,0,0,0,0,8,2,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,displayAllAnimals/0,false,54,2,3,0,3,1,4,12,0,4,0,4,1,2,0,0,0,0,8,16,5,0,0,0,0,0,14,1,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,mouseClicked/1[java.awt.event.MouseEvent],false,172,1,1,0,1,3,6,16,0,3,1,6,0,0,0,1,0,0,0,2,5,0,1,1,0,0,22,1,0,false
C:\AnimalRace-master\src\ReverseRacerWithFood.java,ReverseRacerWithFood,ReverseRacerWithFood/0,true,26,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,addDog/1[Dog],false,50,1,0,0,0,1,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,"Dalmatian/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",true,16,0,2,2,0,1,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,"draw/2[java.awt.Graphics,javax.swing.JComponent]",false,30,1,2,0,2,2,5,14,0,5,2,5,0,0,0,0,1,0,1,0,6,0,1,0,0,0,20,1,0,false
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,getCounter/0,false,21,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,toString/0,false,25,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\AnimalRace-master\src\FarmFactory.java,FarmFactory,getFarm/1[java.lang.String],false,23,2,1,0,1,3,1,9,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,1,0,false
C:\AnimalRace-master\src\FarmFactory.java,FarmFactory,clone/0,false,18,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\AnimalRace-master\src\FarmFactory.java,FarmFactory,FarmFactory/0,true,7,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\AnimalRace-master\src\FarmFactory.java,FarmFactory,getInstance/0,false,11,1,2,1,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,41,0,false
C:\AnimalRace-master\src\FarmFactory.java,FarmFactory,getRacer/1[java.lang.String],false,36,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setBreed/1[java.lang.String],false,70,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setNotes/1[java.lang.String],false,94,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setMedicalCondition/1[java.lang.String],false,86,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,Mammal/0,true,16,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setId/1[int],false,46,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getId/0,false,42,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getNotes/0,false,90,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setAge/1[double],false,54,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getMedicalCondition/0,false,82,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getReadyForAdoption/0,false,74,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getName/0,false,34,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setName/1[java.lang.String],false,38,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getBreed/0,false,66,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,21,0,0,0,0,1,0,10,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setType/1[java.lang.String],false,62,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,toString/0,false,99,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,11,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getType/0,false,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,"draw/2[java.awt.Graphics,javax.swing.JComponent]",false,105,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,getAge/0,false,50,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Mammal.java,Mammal,setReadyForAdoption/1[java.lang.String],false,78,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Racer.java,Racer,mouseClicked/1[java.awt.event.MouseEvent],false,129,1,1,0,1,3,6,16,0,3,1,6,0,0,0,1,0,0,0,2,5,0,1,1,0,0,22,33,0,false
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",false,55,1,3,1,2,4,18,35,0,5,1,18,0,0,1,0,2,0,0,2,10,0,3,0,0,0,29,2,0,false
C:\AnimalRace-master\src\Racer.java,Racer,mouseExited/1[java.awt.event.MouseEvent],false,173,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Racer.java,Racer,Racer/0,true,23,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\AnimalRace-master\src\Racer.java,Racer,mousePressed/1[java.awt.event.MouseEvent],false,179,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Racer.java,Racer,mouseReleased/1[java.awt.event.MouseEvent],false,185,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],false,98,2,6,1,5,4,17,22,0,6,1,17,1,1,1,1,0,0,0,2,8,2,1,0,0,0,22,2,0,false
C:\AnimalRace-master\src\Racer.java,Racer,mouseEntered/1[java.awt.event.MouseEvent],false,167,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Racer.java,Racer,displayAllAnimals/0,false,36,2,3,0,3,1,4,12,0,4,0,4,1,1,0,0,0,0,8,16,5,0,0,0,0,0,14,1,0,false
C:\AnimalRace-master\src\Racer.java,Racer,getImageIcon/1[java.lang.String],false,152,0,1,1,0,2,2,12,1,3,1,2,0,0,0,0,1,0,0,0,4,0,1,0,0,0,15,10,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter$Button1,actionPerformed/1[java.awt.event.ActionEvent],false,383,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter$Button2,actionPerformed/1[java.awt.event.ActionEvent],false,392,1,2,0,2,2,5,16,0,1,1,5,0,0,0,1,0,0,10,2,1,0,1,0,0,0,15,1,0,false
C:\AnimalRace-master\src\AbstractFactoryPatternDemo.java,AbstractFactoryPatternDemo,main/1[java.lang.String[]],false,4,3,3,0,3,1,3,5,0,2,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,9,0,false
C:\AnimalRace-master\src\Dog.java,Dog,getY/0,false,24,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Dog.java,Dog,setX/1[int],false,20,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Dog.java,Dog,addDog/1[Dog],false,36,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\AnimalRace-master\src\Dog.java,Dog,getX/0,false,16,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Dog.java,Dog,getDogList/0,false,32,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Dog.java,Dog,setY/1[int],false,28,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",true,10,0,0,0,0,1,0,5,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Food.java,Food,getName/0,false,16,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Food.java,Food,setAnimalName/1[java.lang.String],false,26,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Food.java,Food,setPower/1[int],false,32,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Food.java,Food,"Food/4[java.lang.String,java.lang.String,int,java.lang.String]",true,9,0,2,2,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\Food.java,Food,getPower/0,false,29,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Food.java,Food,getFilePath/0,false,36,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Food.java,Food,setFilePath/1[java.lang.String],false,40,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Food.java,Food,setName/1[java.lang.String],false,19,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Food.java,Food,getAnimalName/0,false,23,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Context.java,Context,Context/1[IRacer],true,5,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Context.java,Context,executeStrategy/0,false,9,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,false
C:\AnimalRace-master\src\RacerDecorator.java,RacerDecorator,displayAllAnimals/0,false,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\AnimalRace-master\src\RacerDecorator.java,RacerDecorator,RacerDecorator/1[IRacer],true,6,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,false,275,5,6,1,5,14,7,43,2,7,0,7,0,0,0,0,0,0,8,3,12,0,2,0,0,0,23,9,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayUpdatedStatusReport/0,false,360,1,2,1,1,1,11,17,0,4,0,11,1,1,0,0,0,0,1,2,5,0,0,0,0,0,21,1,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,initializeAnimalList/0,false,332,5,5,0,5,1,1,20,0,0,0,1,0,0,0,0,0,0,36,12,12,0,0,0,0,0,41,1,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,false,79,5,7,2,5,1,5,11,1,8,0,5,0,0,0,0,0,0,13,0,8,0,0,0,0,0,14,9,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,HumanSocietyCenter/0,true,58,0,3,3,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,paintComponent/1[java.awt.Graphics],false,65,1,1,0,1,2,2,6,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,1,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,false,96,7,8,0,8,1,19,48,0,19,0,19,1,1,0,0,0,0,15,4,20,6,0,0,0,0,45,1,0,false
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,false,160,2,3,1,2,1,8,92,0,8,0,8,0,0,0,0,0,0,10,14,34,8,0,0,0,0,48,1,0,false
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,displayAllAnimals/0,false,15,2,2,0,2,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,playSong/1[IRacer],false,21,1,1,1,0,2,6,12,0,3,1,6,0,0,0,0,1,0,1,0,3,0,1,0,0,0,16,1,0,false
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,SongRacerDecorator/1[IRacer],true,9,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\AnimalRace-master\src\AbstractFactory.java,AbstractFactory,getFarm/1[java.lang.String],false,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
C:\AnimalRace-master\src\AbstractFactory.java,AbstractFactory,getRacer/1[java.lang.String],false,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,false
C:\AnimalRace-master\src\FactoryProducer.java,FactoryProducer,getFactory/1[java.lang.String],false,4,3,3,1,2,3,3,9,3,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,9,0,false
C:\AnimalRace-master\src\IAnimal.java,IAnimal,"draw/2[java.awt.Graphics,javax.swing.JComponent]",false,7,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\IAnimal.java,IAnimal,getName/0,false,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,"Animal/6[java.lang.String,int,int,java.lang.String,int,int]",true,26,1,4,3,1,1,1,8,0,0,6,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,10,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,getId/0,false,35,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,Animal/0,true,22,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,setY/1[int],false,51,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,getX/0,false,39,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,getName/0,false,12,0,9,9,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,setSpeed/1[int],false,67,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,getTrackNumber/0,false,71,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,equals/1[java.lang.Object],false,80,1,0,0,0,9,2,13,8,1,1,2,0,0,0,7,0,0,0,0,1,0,2,0,0,0,13,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,getY/0,false,43,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,setName/1[java.lang.String],false,16,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,getFilePath/0,false,55,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,setFilePath/1[java.lang.String],false,59,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,setTrackNumber/1[int],false,75,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,toString/0,false,101,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,6,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,getSpeed/0,false,63,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\AnimalRace-master\src\Animal.java,Animal,setX/1[int],false,47,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\AnimalRace-master\src\RacerFactory.java,RacerFactory,RacerFactory/0,true,6,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
