file,class,method,variable,usage
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,"draw/2[java.awt.Graphics,javax.swing.JComponent]",poodle,1
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,"draw/2[java.awt.Graphics,javax.swing.JComponent]",e,1
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,"draw/2[java.awt.Graphics,javax.swing.JComponent]",g,1
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,"draw/2[java.awt.Graphics,javax.swing.JComponent]",x,1
C:\AnimalRace-master\src\Dalmatian.java,Dalmatian,"draw/2[java.awt.Graphics,javax.swing.JComponent]",y,1
C:\AnimalRace-master\src\FarmFactory.java,FarmFactory,getFarm/1[java.lang.String],farm,2
C:\AnimalRace-master\src\FarmFactory.java,FarmFactory,getRacer/1[java.lang.String],racerType,0
C:\AnimalRace-master\src\Mammal.java,Mammal,setBreed/1[java.lang.String],breed,2
C:\AnimalRace-master\src\Mammal.java,Mammal,setNotes/1[java.lang.String],notes,2
C:\AnimalRace-master\src\Mammal.java,Mammal,setMedicalCondition/1[java.lang.String],medicalCondition,2
C:\AnimalRace-master\src\Mammal.java,Mammal,setId/1[int],id,2
C:\AnimalRace-master\src\Mammal.java,Mammal,setAge/1[double],age,2
C:\AnimalRace-master\src\Mammal.java,Mammal,setName/1[java.lang.String],name,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",notes,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",medicalCondition,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",name,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",id,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",readyForAdoption,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",type,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",age,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"Mammal/8[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",breed,2
C:\AnimalRace-master\src\Mammal.java,Mammal,setType/1[java.lang.String],type,2
C:\AnimalRace-master\src\Mammal.java,Mammal,"draw/2[java.awt.Graphics,javax.swing.JComponent]",comp,0
C:\AnimalRace-master\src\Mammal.java,Mammal,"draw/2[java.awt.Graphics,javax.swing.JComponent]",g,0
C:\AnimalRace-master\src\Mammal.java,Mammal,setReadyForAdoption/1[java.lang.String],readyForAdoption,2
C:\AnimalRace-master\src\Racer.java,Racer,mouseClicked/1[java.awt.event.MouseEvent],clickedLabel,1
C:\AnimalRace-master\src\Racer.java,Racer,mouseClicked/1[java.awt.event.MouseEvent],arg0,1
C:\AnimalRace-master\src\Racer.java,Racer,mouseClicked/1[java.awt.event.MouseEvent],listener,1
C:\AnimalRace-master\src\Racer.java,Racer,mouseClicked/1[java.awt.event.MouseEvent],raceAnimal,0
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",animalList,1
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",entry,1
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",image,2
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",e,3
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",icon,1
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",animal,2
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",label,4
C:\AnimalRace-master\src\Racer.java,Racer,"initializeRaceTrack/1[java.util.HashMap<java.lang.String,Animal>]",animalFile,1
C:\AnimalRace-master\src\Racer.java,Racer,mouseExited/1[java.awt.event.MouseEvent],arg0,0
C:\AnimalRace-master\src\Racer.java,Racer,mousePressed/1[java.awt.event.MouseEvent],arg0,0
C:\AnimalRace-master\src\Racer.java,Racer,mouseReleased/1[java.awt.event.MouseEvent],arg0,0
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],entry,1
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],a,3
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],size,2
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],racingPanel,4
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],insets,1
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],animal,3
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],label,3
C:\AnimalRace-master\src\Racer.java,Racer,startRacing/1[Animal],animalCheck,1
C:\AnimalRace-master\src\Racer.java,Racer,mouseEntered/1[java.awt.event.MouseEvent],arg0,0
C:\AnimalRace-master\src\Racer.java,Racer,displayAllAnimals/0,tortoise,2
C:\AnimalRace-master\src\Racer.java,Racer,displayAllAnimals/0,eevee,2
C:\AnimalRace-master\src\Racer.java,Racer,displayAllAnimals/0,ponyta,2
C:\AnimalRace-master\src\Racer.java,Racer,displayAllAnimals/0,bunny,2
C:\AnimalRace-master\src\Racer.java,Racer,getImageIcon/1[java.lang.String],image,2
C:\AnimalRace-master\src\Racer.java,Racer,getImageIcon/1[java.lang.String],e,1
C:\AnimalRace-master\src\Racer.java,Racer,getImageIcon/1[java.lang.String],filePath,1
C:\AnimalRace-master\src\Racer.java,Racer,getImageIcon/1[java.lang.String],filePathx,1
C:\AnimalRace-master\src\Racer.java,Racer,getImageIcon/1[java.lang.String],myIcon,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter$Button1,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter$Button2,actionPerformed/1[java.awt.event.ActionEvent],result,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter$Button2,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
C:\AnimalRace-master\src\AbstractFactoryPatternDemo.java,AbstractFactoryPatternDemo,main/1[java.lang.String[]],args,0
C:\AnimalRace-master\src\AbstractFactoryPatternDemo.java,AbstractFactoryPatternDemo,main/1[java.lang.String[]],racerFactory,1
C:\AnimalRace-master\src\AbstractFactoryPatternDemo.java,AbstractFactoryPatternDemo,main/1[java.lang.String[]],racer1,1
C:\AnimalRace-master\src\Dog.java,Dog,setX/1[int],x,2
C:\AnimalRace-master\src\Dog.java,Dog,addDog/1[Dog],dog,0
C:\AnimalRace-master\src\Dog.java,Dog,setY/1[int],y,2
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",notes,1
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",medicalCondition,1
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",name,1
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",x,2
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",y,2
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",id,1
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",readyForAdoption,1
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",type,1
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",age,1
C:\AnimalRace-master\src\Dog.java,Dog,"Dog/10[java.lang.String,int,double,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,int,int]",breed,1
C:\AnimalRace-master\src\Food.java,Food,setAnimalName/1[java.lang.String],animalName,2
C:\AnimalRace-master\src\Food.java,Food,setPower/1[int],power,2
C:\AnimalRace-master\src\Food.java,Food,"Food/4[java.lang.String,java.lang.String,int,java.lang.String]",path,1
C:\AnimalRace-master\src\Food.java,Food,"Food/4[java.lang.String,java.lang.String,int,java.lang.String]",name,2
C:\AnimalRace-master\src\Food.java,Food,"Food/4[java.lang.String,java.lang.String,int,java.lang.String]",animal,1
C:\AnimalRace-master\src\Food.java,Food,"Food/4[java.lang.String,java.lang.String,int,java.lang.String]",power,2
C:\AnimalRace-master\src\Food.java,Food,setFilePath/1[java.lang.String],filePath,2
C:\AnimalRace-master\src\Food.java,Food,setName/1[java.lang.String],name,2
C:\AnimalRace-master\src\Context.java,Context,Context/1[IRacer],racer,2
C:\AnimalRace-master\src\RacerDecorator.java,RacerDecorator,RacerDecorator/1[IRacer],decoratedRacer,2
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,adoptionInput,6
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,conditionInput,6
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,notesInput,6
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,breedInput,7
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,typeInput,7
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,nameInput,6
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,readData/0,ageInput,6
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayUpdatedStatusReport/0,temp,4
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayUpdatedStatusReport/0,panel,4
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayUpdatedStatusReport/0,statusReport,2
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayUpdatedStatusReport/0,content,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,chickCount,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,poodleCount,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,sparrowCount,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,data,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,columns,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,dalmatianCount,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,catCount,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,generateStatusReport/0,table,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,paintComponent/1[java.awt.Graphics],g,2
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,paintComponent/1[java.awt.Graphics],animal,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,temp,4
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,c,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,d,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,mainPanel,6
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,panel3,5
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,panel2,9
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,poodleInfo,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,label10,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,dalmatianInfo,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,addButton,3
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,sparrowInfo,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,label1,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,statusReport,2
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,label12,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,label3,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,chickInfo,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,label5,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,label8,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,displayAnimals/0,client,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,incrementY,9
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,layout,35
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,add,5
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,yAxis,26
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,xAxis,17
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,incrementX,8
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,client,1
C:\AnimalRace-master\src\HumanSocietyCenter.java,HumanSocietyCenter,addNewAnimal/0,contentPane,44
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,playSong/1[IRacer],audioInputStream,1
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,playSong/1[IRacer],iRacer,0
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,playSong/1[IRacer],e,1
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,playSong/1[IRacer],soundName,1
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,playSong/1[IRacer],clip,2
C:\AnimalRace-master\src\SongRacerDecorator.java,SongRacerDecorator,SongRacerDecorator/1[IRacer],decoratedRacer,1
C:\AnimalRace-master\src\AbstractFactory.java,AbstractFactory,getFarm/1[java.lang.String],farm,0
C:\AnimalRace-master\src\AbstractFactory.java,AbstractFactory,getRacer/1[java.lang.String],racerType,0
C:\AnimalRace-master\src\FactoryProducer.java,FactoryProducer,getFactory/1[java.lang.String],factoryType,2
C:\AnimalRace-master\src\IAnimal.java,IAnimal,"draw/2[java.awt.Graphics,javax.swing.JComponent]",comp,0
C:\AnimalRace-master\src\IAnimal.java,IAnimal,"draw/2[java.awt.Graphics,javax.swing.JComponent]",g,0
C:\AnimalRace-master\src\Animal.java,Animal,"Animal/6[java.lang.String,int,int,java.lang.String,int,int]",rX,1
C:\AnimalRace-master\src\Animal.java,Animal,"Animal/6[java.lang.String,int,int,java.lang.String,int,int]",rY,1
C:\AnimalRace-master\src\Animal.java,Animal,"Animal/6[java.lang.String,int,int,java.lang.String,int,int]",filePath,1
C:\AnimalRace-master\src\Animal.java,Animal,"Animal/6[java.lang.String,int,int,java.lang.String,int,int]",name,2
C:\AnimalRace-master\src\Animal.java,Animal,"Animal/6[java.lang.String,int,int,java.lang.String,int,int]",trackNo,1
