file,class,method,variable,usage
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\dbHelper\Abonent.java,onlyTests.DB.dbHelper.Abonent,toString/0,lastname,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\dbHelper\Abonent.java,onlyTests.DB.dbHelper.Abonent,setPhone/1[int],phone,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\dbHelper\Abonent.java,onlyTests.DB.dbHelper.Abonent,"Abonent/3[int,int,java.lang.String]",phone,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\dbHelper\Abonent.java,onlyTests.DB.dbHelper.Abonent,"Abonent/3[int,int,java.lang.String]",lastname,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,ServerThread/1[java.net.Socket],os,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,ServerThread/1[java.net.Socket],is,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,ServerThread/1[java.net.Socket],addr,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,run/0,os,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,run/0,is,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,run/0,addr,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,disconnect/0,os,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,disconnect/0,is,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\client_Server\NetServerThread.java,onlyTests.networkProgramms.client_Server.ServerThread,disconnect/0,addr,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,toString/0,nameFilm,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,toString/0,country,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,toString/0,actors,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,toString/0,dateRelease,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,setActors/1[java.util.ArrayList<chapter_12.task_A_2.Actor>],actors,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,getCountry/0,country,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,Film/0,actors,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,getNameFilm/0,nameFilm,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,"Film/5[int,java.lang.String,java.util.Date,java.lang.String,chapter_12.task_A_2.Actor]",nameFilm,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,"Film/5[int,java.lang.String,java.util.Date,java.lang.String,chapter_12.task_A_2.Actor]",country,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,"Film/5[int,java.lang.String,java.util.Date,java.lang.String,chapter_12.task_A_2.Actor]",actors,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,"Film/5[int,java.lang.String,java.util.Date,java.lang.String,chapter_12.task_A_2.Actor]",dateRelease,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,getActors/0,actors,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,addActor/1[chapter_12.task_A_2.Actor],actors,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,setNameFilm/1[java.lang.String],nameFilm,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,getDateRelease/0,dateRelease,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,setCountry/1[java.lang.String],country,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Film.java,chapter_12.task_A_2.Film,setDateRelease/1[java.util.Date],dateRelease,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Broker.java,onlyTests.threads.atomic.Broker,Broker/1[onlyTests.threads.atomic.Market],market,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Broker.java,onlyTests.threads.atomic.Broker,run/0,market,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Broker.java,onlyTests.threads.atomic.Broker,run/0,PAUSE,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,getIdClient/0,idClient,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,setTimeCanWait/1[int],timeCanWait,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,setTimeSpeak/1[int],timeSpeak,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,toString/0,timeSpeak,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,toString/0,timeCanWait,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,toString/0,idClient,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,equals/1[java.lang.Object],idClient,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,run/0,timeCanWait,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,run/0,idClient,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,"Client/3[int,int,int]",timeSpeak,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,"Client/3[int,int,int]",timeCanWait,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,"Client/3[int,int,int]",idClient,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,getTimeSpeak/0,timeSpeak,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,getTimeCanWait/0,timeCanWait,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,setIdClient/1[int],idClient,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,getMassa/0,massa,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,getKkal/0,kkal,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,setKkal/1[int],kkal,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,isRipe/0,ripe,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,setId/1[int],id,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,setAge/1[int],age,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,"Student/2[java.lang.String,int]",name,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,"Student/2[java.lang.String,int]",age,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,getId/0,id,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,getName/0,name,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,setName/1[java.lang.String],name,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,toString/0,name,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,toString/0,id,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,toString/0,age,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,getAge/0,age,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Operator.java,chapter_11.task_A_4.Operator,getName/0,name,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Operator.java,chapter_11.task_A_4.Operator,Operator/1[java.lang.String],name,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Operator.java,chapter_11.task_A_4.Operator,speak/1[java.lang.String],name,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,getModel/0,model,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,ring/0,model,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,Model/1[java.lang.String],model,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,setModel/1[java.lang.String],model,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,run/0,barrier,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,run/0,price,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,run/0,bidId,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,"Bid/3[int,int,java.util.concurrent.CyclicBarrier]",barrier,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,"Bid/3[int,int,java.util.concurrent.CyclicBarrier]",price,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,"Bid/3[int,int,java.util.concurrent.CyclicBarrier]",bidId,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,getPrice/0,price,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,getBidId/0,bidId,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Tomato.java,chapter_8.task_B_4.Entity.Tomato,"Tomato/2[int,boolean]",koof,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\synchron\SyncThread.java,onlyTests.threads.synchron.SyncThread,run/0,rs,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\synchron\SyncThread.java,onlyTests.threads.synchron.SyncThread,"SyncThread/2[java.lang.String,onlyTests.threads.synchron.Resource]",rs,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,isLock/0,isLock,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,getAllContact/0,contacts,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,setLock/1[boolean],isLock,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Market.java,onlyTests.threads.atomic.Market,getIndex/0,index,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Market.java,onlyTests.threads.atomic.Market,Market/1[java.util.concurrent.atomic.AtomicLong],index,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Market.java,onlyTests.threads.atomic.Market,run/0,index,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,Auction/0,BIDS_NUMBER,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,Auction/0,barrier,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,Auction/0,bids,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,add/1[onlyTests.threads.bariers.Bid],bids,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,defineWinner/0,bids,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,getBarrier/0,barrier,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,Cinema/1[java.lang.String],adress,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,"setSeans/1[java.util.HashMap<chapter_5.task_17.Cinema.Film,java.time.LocalTime>]",seanses,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,setAdress/1[java.lang.String],adress,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,getSeans/0,seanses,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,toString/0,seanses,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,toString/0,adress,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,getAdress/0,adress,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,"addSeans/4[java.lang.String,java.lang.String,int,java.time.LocalTime]",seanses,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,getyStart/0,yStart,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,getCells/0,cells,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,setyStart/1[int],yStart,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,getxStart/0,xStart,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"calculateStart/3[double,double,double]",xStart,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"calculateStart/3[double,double,double]",yStart,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"calculateCellsInCircle/3[double,double,double]",cells,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"calculateCellsInCircle/3[double,double,double]",xStart,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"calculateCellsInCircle/3[double,double,double]",yStart,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,setxStart/1[int],xStart,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,"Client/3[java.util.concurrent.Semaphore,java.util.LinkedList<chapter_11.task_A_4.Operator>,java.lang.String]",pool,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,"Client/3[java.util.concurrent.Semaphore,java.util.LinkedList<chapter_11.task_A_4.Operator>,java.lang.String]",name,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,"Client/3[java.util.concurrent.Semaphore,java.util.LinkedList<chapter_11.task_A_4.Operator>,java.lang.String]",semaphore,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,run/0,want,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,run/0,pool,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,run/0,name,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,run/0,semaphore,2
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,run/0,wantToWaitOnTheLine,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,speakToOperator/1[java.lang.String],name,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\AtomicDemo.java,onlyTests.threads.atomic.AtomicDemo,main/1[java.lang.String[]],NUMBER_BROKERS,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,"VegUnderGround/3[int,boolean,int]",koof,4
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,"calculateKkal/3[int,boolean,int]",koof,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,setMass/1[int],koof,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\VegUnderGround.java,chapter_8.task_B_4.Entity.VegUnderGround,setRipe/1[boolean],koof,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Entity.java,chapter_12.task_A_2.Entity,getId/0,id,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Entity.java,chapter_12.task_A_2.Entity,setId/1[int],id,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_12\task_A_2\Entity.java,chapter_12.task_A_2.Entity,Entity/1[int],id,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,"Abonent/3[int,int,java.lang.String]",phone,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,"Abonent/3[int,int,java.lang.String]",lastname,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,getLastname/0,lastname,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,setLastname/1[java.lang.String],lastname,3
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,getPhone/0,phone,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,toString/0,phone,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,toString/0,lastname,1
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\Abonent.java,onlyTests.DB.simpleBD.Abonent,setPhone/1[int],phone,3
