file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeLib.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeLib,getVideo/1[java.lang.String],false,8,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\ClaseAbstracta.java,com.sidlors.patterns.polimorfismo.ClaseAbstracta,despedirse/0,false,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0,false
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\ClaseAbstracta.java,com.sidlors.patterns.polimorfismo.ClaseAbstracta,saludar/0,false,5,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,revisaHardware/0,false,41,0,2,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,cargaSistemaOperativo/0,false,83,0,2,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,enviarVoltaje/1[int],false,12,0,2,2,0,3,0,6,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,5,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,reseteaContadores/0,false,26,0,2,2,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,7,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,buscaSectorArranque/0,false,69,0,2,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,revisaMemoria/0,false,56,0,2,2,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,4,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,cargaBoot/0,false,76,0,2,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,enviaEnergiaADispositivos/0,false,19,0,2,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,revisaEntradas/0,false,62,0,2,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,cpuLista/0,false,90,0,2,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,Cpu/0,true,10,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,revisaBIOS/0,false,34,0,2,2,0,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,asignaCanales/0,false,48,0,2,2,0,3,0,7,0,1,0,0,0,0,1,0,0,1,0,2,2,1,2,0,0,0,5,1,0,false
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Responsable.java,com.sidlors.patterns.composition.Responsable,"Responsable/2[java.lang.String,java.lang.String]",true,7,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Responsable.java,com.sidlors.patterns.composition.Responsable,getNombre/0,false,12,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Responsable.java,com.sidlors.patterns.composition.Responsable,getTelefono/0,false,16,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PruebaProxy.java,com.sidlors.patterns.proxy.PruebaProxy,PruebaProxy/0,true,9,1,5,1,4,1,3,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PruebaProxy.java,com.sidlors.patterns.proxy.PruebaProxy,main/1[java.lang.String[]],false,5,1,1,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,false
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\MySqlConexion.java,com.sidlors.abstracfactory.MySqlConexion,MySqlConexion/0,true,5,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\MySqlConexion.java,com.sidlors.abstracfactory.MySqlConexion,descripcion/0,false,10,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PersonaRemota.java,com.sidlors.patterns.proxy.PersonaRemota,saludar/0,false,47,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PersonaRemota.java,com.sidlors.patterns.proxy.PersonaRemota,PersonaRemota/0,true,15,0,1,1,0,2,5,12,0,0,0,5,0,0,0,0,1,0,1,1,4,1,1,0,0,0,15,1,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PersonaRemota.java,com.sidlors.patterns.proxy.PersonaRemota,run/0,false,28,1,3,0,3,6,8,20,0,2,0,8,3,1,1,1,1,1,4,0,2,1,3,0,0,0,15,1,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PersonaRemota.java,com.sidlors.patterns.proxy.PersonaRemota,decirEstado/0,false,51,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PersonaRemota.java,com.sidlors.patterns.proxy.PersonaRemota,main/1[java.lang.String[]],false,11,1,1,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,0,false
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PersonaRemota.java,com.sidlors.patterns.proxy.PersonaRemota,despedirse/0,false,55,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,getNombre/0,false,11,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,setGenero/1[java.lang.Character],false,39,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,getGenero/0,false,35,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,toString/0,false,52,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,7,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,setApellido/1[java.lang.String],false,23,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,getNacionalidad/0,false,43,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,setNacionalidad/1[java.lang.String],false,47,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,setNombre/1[java.lang.String],false,15,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,setEdad/1[int],false,31,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,getApellido/0,false,19,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,getEdad/0,false,27,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\13_Observador\src\main\java\mx\com\sidlors\patrones\observer\Informador.java,mx.com.sidlors.patrones.observer.Informador,"actualizar/2[java.lang.String,java.lang.String]",false,5,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,0,false
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Juego.java,com.sidlors.singleton.Juego,main/1[java.lang.String[]],false,5,3,6,0,6,3,6,19,0,6,1,6,0,0,2,1,0,0,1,2,6,0,2,0,0,0,13,9,0,false
C:\patrones-master\12_Decorador\src\test\java\mx\com\sidlors\patrones\decorator\app\test\PruebaDecorador.java,mx.com.sidlors.patrones.decorator.app.test.PruebaDecorador,decoradorTest/0,false,14,5,5,0,5,6,5,36,0,3,0,5,0,0,1,1,0,0,8,6,7,0,2,0,0,0,16,1,0,false
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\FabricaHeredada.java,com.sidlors.abstracfactory.FabricaHeredada,creaConexion/1[java.lang.String],false,7,5,5,1,4,4,1,14,4,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,8,4,0,false
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\Polimorfismo.java,com.sidlors.patterns.polimorfismo.Polimorfismo,main/1[java.lang.String[]],false,6,2,2,0,2,1,1,5,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,9,0,false
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Marciano.java,com.sidlors.singleton.Marciano,derribaMarcianos/0,false,15,0,1,1,0,2,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,9,0,false
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Marciano.java,com.sidlors.singleton.Marciano,cuantosQuedan/0,false,28,0,1,1,0,2,1,8,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,0,0,7,9,0,false
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Marciano.java,com.sidlors.singleton.Marciano,Marciano/0,true,6,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,false
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Marciano.java,com.sidlors.singleton.Marciano,getMarciano/0,false,11,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Marciano.java,com.sidlors.singleton.Marciano,creaMarcianos/0,false,21,0,2,2,0,2,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,9,0,false
C:\patrones-master\03_Factory\src\main\java\com\sidlors\factory\Fabrica.java,com.sidlors.factory.Fabrica,creaConexion/0,false,17,4,4,1,3,3,1,11,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,1,0,false
C:\patrones-master\03_Factory\src\main\java\com\sidlors\factory\Fabrica.java,com.sidlors.factory.Fabrica,Fabrica/1[java.lang.String],true,12,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteSinFachada.java,com.sidlors.patterns.facade.ClienteSinFachada,trabajar/0,false,27,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteSinFachada.java,com.sidlors.patterns.facade.ClienteSinFachada,main/1[java.lang.String[]],false,31,1,3,0,3,1,2,5,0,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteSinFachada.java,com.sidlors.patterns.facade.ClienteSinFachada,ClienteSinFachada/0,true,5,1,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteSinFachada.java,com.sidlors.patterns.facade.ClienteSinFachada,encenderCPU/0,false,9,1,13,1,12,2,13,17,0,0,0,13,0,0,0,0,0,0,2,1,0,0,1,0,0,0,16,1,0,false
C:\patrones-master\17_Memento\src\main\java\com\sidlors\patterns\memento\PruebaMemento.java,com.sidlors.patterns.memento.PruebaMemento,main/1[java.lang.String[]],false,5,2,9,0,9,5,10,34,0,3,1,10,2,1,1,1,0,0,8,12,4,1,2,0,0,0,17,9,0,false
C:\patrones-master\17_Memento\src\main\java\com\sidlors\patterns\memento\PruebaMemento.java,com.sidlors.patterns.memento.PruebaMemento,muestraBackup/1[int],false,51,0,1,1,0,1,2,4,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,9,0,false
C:\patrones-master\17_Memento\src\main\java\com\sidlors\patterns\memento\PruebaMemento.java,com.sidlors.patterns.memento.PruebaMemento,mostrarMenu/0,false,44,0,1,1,0,1,1,6,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,9,0,false
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\MySqlConexion.java,com.sidlors.objects.MySqlConexion,MySqlConexion/0,true,5,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\MySqlConexion.java,com.sidlors.objects.MySqlConexion,descripcion/0,false,10,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Entregable.java,com.sidlors.patterns.composition.Entregable,Entregable/1[java.lang.String],true,6,0,5,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Entregable.java,com.sidlors.patterns.composition.Entregable,getTiempo/0,false,11,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Entregable.java,com.sidlors.patterns.composition.Entregable,imprimir/0,false,16,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,false
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\App.java,mx.sidlors.pattern.proxy.App,test/1[mx.sidlors.pattern.proxy.YoutubeDownloader],false,16,1,3,1,2,1,4,12,1,2,1,4,0,0,0,0,0,0,6,0,2,2,0,0,0,0,7,10,0,false
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\App.java,mx.sidlors.pattern.proxy.App,main/1[java.lang.String[]],false,6,4,4,0,4,1,2,7,0,4,1,2,1,1,0,0,0,1,2,0,4,2,0,0,0,0,15,9,0,false
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\SqlServerConexion.java,com.sidlors.objects.SqlServerConexion,descripcion/0,false,10,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\SqlServerConexion.java,com.sidlors.objects.SqlServerConexion,SqlServerConexion/0,true,5,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\04_Builder\src\test\java\com\sidlors\builder\app\test\NutritionFactsTest.java,com.sidlors.builder.app.test.NutritionFactsTest,test/0,false,12,3,8,0,8,1,8,6,0,1,0,8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,7,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\I_ImplLista.java,com.sidlors.patterns.bridge.I_ImplLista,getItem/1[int],false,7,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\I_ImplLista.java,com.sidlors.patterns.bridge.I_ImplLista,soportaRepetidos/0,false,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\I_ImplLista.java,com.sidlors.patterns.bridge.I_ImplLista,remItem/1[java.lang.String],false,5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\I_ImplLista.java,com.sidlors.patterns.bridge.I_ImplLista,addItem/1[java.lang.String],false,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\I_ImplLista.java,com.sidlors.patterns.bridge.I_ImplLista,getCantidadDeItems/0,false,6,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\contexto\Avion.java,mx.com.sidlors.patrones.strategy.contexto.Avion,setAlgoritmo/1[mx.com.sidlors.patrones.strategy.estrategias.Algoritmo],false,8,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\contexto\Avion.java,mx.com.sidlors.patrones.strategy.contexto.Avion,mover/0,false,12,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\patrones-master\16_Estrategia\src\test\java\mx\com\sidlors\patrones\strategy\app\test\PruebaEstrategia.java,mx.com.sidlors.patrones.strategy.app.test.PruebaEstrategia,setUp/0,false,20,3,2,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
C:\patrones-master\16_Estrategia\src\test\java\mx\com\sidlors\patrones\strategy\app\test\PruebaEstrategia.java,mx.com.sidlors.patrones.strategy.app.test.PruebaEstrategia,strategyTest/0,false,26,6,6,0,6,1,4,22,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,12,1,0,false
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\TVFactoryMethod.java,mx.com.sidors.method.factory.TVFactoryMethod,"obtenerTV/3[java.lang.String,java.lang.String,java.lang.String]",false,10,1,2,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Jugador.java,com.sidlors.singleton.Jugador,destruirMarciano/0,false,7,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Jugador.java,com.sidlors.singleton.Jugador,Jugador/0,true,4,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteConFachada.java,com.sidlors.patterns.facade.ClienteConFachada,main/1[java.lang.String[]],false,14,1,2,0,2,1,1,4,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteConFachada.java,com.sidlors.patterns.facade.ClienteConFachada,ClienteConFachada/0,true,5,1,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteConFachada.java,com.sidlors.patterns.facade.ClienteConFachada,encenderCPU/0,false,9,1,2,1,1,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\patrones-master\18_MetodoPlantilla\src\main\java\com\sidlors\patterns\template\Cajero.java,com.sidlors.patterns.template.Cajero,auditoria/0,false,8,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\18_MetodoPlantilla\src\main\java\com\sidlors\patterns\template\Cajero.java,com.sidlors.patterns.template.Cajero,saludar/0,false,14,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
C:\patrones-master\18_MetodoPlantilla\src\main\java\com\sidlors\patterns\template\Cajero.java,com.sidlors.patterns.template.Cajero,"Cajero/3[java.lang.String,int,int]",true,3,1,2,1,1,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\03_Factory\src\test\java\com\sidlors\factory\app\test\Contabilidad.java,com.sidlors.factory.app.test.Contabilidad,main/1[java.lang.String[]],false,10,2,3,0,3,1,5,11,0,5,1,5,0,0,0,0,0,0,2,0,5,1,0,0,0,0,12,9,0,false
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\Pagos.java,com.sidlors.abstracfactory.Pagos,main/1[java.lang.String[]],false,7,2,3,0,3,1,5,11,0,5,1,5,0,0,0,0,0,0,2,0,5,1,0,0,0,0,11,9,0,false
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\FabricaAbstracta.java,com.sidlors.abstracfactory.FabricaAbstracta,FabricaAbstracta/0,true,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\FabricaAbstracta.java,com.sidlors.abstracfactory.FabricaAbstracta,creaConexion/1[java.lang.String],false,10,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1028,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ImpListaUnicos.java,com.sidlors.patterns.bridge.ImpListaUnicos,getCantidadDeItems/0,false,23,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ImpListaUnicos.java,com.sidlors.patterns.bridge.ImpListaUnicos,remItem/1[java.lang.String],false,16,0,0,0,0,2,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ImpListaUnicos.java,com.sidlors.patterns.bridge.ImpListaUnicos,getItem/1[int],false,28,0,0,0,0,2,2,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ImpListaUnicos.java,com.sidlors.patterns.bridge.ImpListaUnicos,soportaRepetidos/0,false,36,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ImpListaUnicos.java,com.sidlors.patterns.bridge.ImpListaUnicos,addItem/1[java.lang.String],false,9,0,0,0,0,2,2,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,false
C:\patrones-master\15_Estado\src\main\java\com\sidlors\patterns\state\Estado.java,com.sidlors.patterns.state.Estado,ejecutarAccion/0,false,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\patrones-master\04.1_Builder\src\test\java\com\sidlors\builder2\test\PersonaBuilderTest.java,com.sidlors.builder2.test.PersonaBuilderTest,nacionalidadTest/0,false,43,2,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
C:\patrones-master\04.1_Builder\src\test\java\com\sidlors\builder2\test\PersonaBuilderTest.java,com.sidlors.builder2.test.PersonaBuilderTest,edadTest/0,false,49,2,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
